song_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,like
This Time (Never Be Alone Again) - Vion Konger Remix,Dada Life,0.549,0.962,7,-4.37,0,0.0552,0.00287,0.536,0.188,0.192,128.031,1
Ayo,Blondex,0.53,0.83,11,-7.799,1,0.0545,0.00319,0.586,0.659,0.052,129.987,1
Burn Through,Krevix,0.458,0.975,6,-6.236,0,0.0556,0.0139,0.0426,0.121,0.152,125.95,1
"So Good - Alex Mueller, Retrika & Sputniq Remix",Dada Life,0.528,0.942,7,-2.057,1,0.0397,0.0017,0.943,0.383,0.329,126.01,1
Never Left,SVNJACK,0.657,0.878,5,-5.154,0,0.0344,0.00229,0.0932,0.188,0.104,124.029,1
Future Rave Is Now,D'Angello & Francis,0.69,0.903,7,-5.623,1,0.477,0.0504,0.459,0.105,0.165,130.036,1
Whiskey Is My Holy Water,Avao,0.465,0.824,3,-7.291,0,0.035,0.000707,0.683,0.0951,0.0634,130.011,1
Fallen Love,Retrika,0.567,0.944,2,-3.249,1,0.155,0.00209,0.0777,0.0711,0.101,126.05,1
Breathe,Sonny Bass,0.621,0.849,4,-5.862,0,0.0547,0.196,0.00641,0.904,0.515,125.009,1
Kingdom,Mark Roma,0.488,0.973,0,-4.962,1,0.0474,0.00013,0.917,0.255,0.121,127.969,1
Rave Rider,Ken Bauer,0.644,0.991,7,-6.251,1,0.0802,0.126,0.9,0.308,0.11,126.029,1
Droid Rage,OGRE Sound,0.638,0.731,11,-7.125,1,0.0481,0.0662,0.83,0.11,0.42,108.055,1
Streetwalker,Nightstop,0.518,0.825,2,-10.748,1,0.0343,0.000407,0.906,0.116,0.0608,110.986,1
The Quiet Earth,Thomas Barrandon,0.424,0.848,3,-6.181,0,0.0376,0.000117,0.824,0.0996,0.0593,95.506,1
Release,Adieu Aru,0.623,0.884,7,-8.533,0,0.0501,0.51,0.85,0.0669,0.203,200.092,1
Ghost (feat. Power Glove),Gunship,0.563,0.408,3,-11.275,0,0.0304,0.884,0.0322,0.0992,0.272,134.022,1
Aether,Virtual Mage,0.699,0.491,9,-10.454,1,0.0348,4.49e-05,0.811,0.119,0.693,123.968,1
The Equaliser (Not Alone),The Midnight,0.543,0.653,2,-7.223,0,0.0314,0.0468,0.756,0.234,0.315,161.994,1
Party in Panama (Julian Winding Remix),Sweet Tempest,0.545,0.787,2,-6.838,0,0.038,0.00489,0.688,0.0953,0.152,120.001,1
Looking For Tracy Tzu,Carpenter Brut,0.511,0.884,9,-3.109,0,0.0913,0.000733,0.803,0.106,0.0864,109.088,1
Propagation,Com Truise,0.564,0.669,6,-8.474,1,0.0413,0.0423,0.73,0.125,0.306,178.04,1
Hyperlandia - Vocal Mix,deadmau5,0.575,0.958,2,-5.743,1,0.0617,0.027,0.24,0.311,0.154,196.007,1
Classique,Adieu Aru,0.408,0.952,10,-7.618,0,0.0396,0.0071,0.534,0.115,0.67,180.04,1
Test Pilot,Stilz,0.575,0.786,2,-9.962,1,0.0493,0.0133,0.909,0.101,0.382,199.994,1
Neon Nights,Hagen Feetly,0.57,0.918,7,-3.004,1,0.0427,0.00367,0.0836,0.157,0.251,122.88,1
Darkness,Daniel Deluxe,0.638,0.637,2,-10.727,1,0.0332,0.0429,0.752,0.11,0.0664,95.989,1
Intelli,Damon Jee,0.631,0.631,2,-6.969,1,0.0483,0.000676,0.779,0.0862,0.373,124.979,1
Lifted,A.L.I.S.O.N,0.645,0.75,8,-7.459,1,0.0393,0.256,0.926,0.0903,0.296,101.042,1
Implant,Makeup And Vanity Set,0.679,0.924,1,-8.469,1,0.0461,0.000828,0.826,0.0952,0.202,126.988,1
"The Dark, The Light (Edit)",Bozart,0.793,0.71,11,-10.077,0,0.0488,0.00419,0.67,0.0677,0.666,120.008,1
Waves,Dance With the Dead,0.622,0.89,7,-6.31,0,0.0316,0.000107,0.876,0.649,0.506,124.996,1
Shooting Star (Six Times),David Jackson,0.607,0.798,1,-10.393,1,0.0343,0.0022,0.817,0.108,0.683,123.961,1
Dangerous Desires,Nightstop,0.452,0.836,10,-11.009,0,0.0394,0.0338,0.919,0.146,0.365,195.993,1
CRT Days,Waveshaper,0.483,0.946,10,-7.269,0,0.0379,0.0996,0.865,0.246,0.512,94.996,1
Shout - The Forgotten Remix,Scandroid,0.466,0.933,8,-4.005,1,0.186,0.000508,4.12e-06,0.354,0.4,104.977,1
Escaping the Void,Timecop1983,0.411,0.689,5,-10.081,0,0.0328,0.0212,0.884,0.103,0.302,180.011,1
Flashing Sirens,Hotel Pools,0.529,0.684,0,-6.892,1,0.0274,6.7e-05,0.847,0.565,0.273,89.985,1
Light Years,Droid Bishop,0.502,0.922,11,-5.072,0,0.047,0.0884,0.866,0.141,0.357,128.025,1
Montrose,Le Matos,0.708,0.8,7,-9.465,1,0.0578,0.0075,0.841,0.106,0.453,125.994,1
Synth City,Martin Roth,0.722,0.533,8,-15.642,1,0.0362,0.284,0.85,0.102,0.735,108.008,1
Aftershock,admo,0.83,0.946,11,-4.987,0,0.213,0.00861,0.873,0.338,0.751,102.983,1
Drive-by Stalking,Nightstop,0.247,0.872,7,-4.729,0,0.0418,0.000483,0.941,0.152,0.149,124.019,1
Neon Medusa - Edit,The Midnight,0.692,0.787,10,-6.641,1,0.0462,0.0801,0.0259,0.106,0.079,118.023,1
Align,Voyage,0.649,0.786,2,-8.123,1,0.116,0.713,0.908,0.157,0.244,181.995,1
Futureland,Sonic Mayhem,0.513,0.56,10,-11.365,0,0.0358,0.000918,0.823,0.126,0.0379,85.017,1
Dangerous Dreams,LeBrock,0.531,0.91,9,-3.802,0,0.0392,0.00445,5.03e-05,0.132,0.413,125.985,1
Blood Magic,Daniel Deluxe,0.582,0.869,2,-7.114,1,0.0322,0.000151,0.141,0.0917,0.0715,105.001,1
Outrun This!,Arcade High,0.395,0.817,9,-8.446,0,0.0392,0.000159,0.835,0.392,0.279,122.012,1
Orbit Love,Virtual Mage,0.716,0.453,6,-11.707,1,0.0422,0.0107,0.788,0.0855,0.316,120.008,1
Outlaw Star,Eagle Eyed Tiger,0.579,0.669,7,-8.953,1,0.0873,0.00345,0.89,0.171,0.198,166.915,1
Throttle Up,Dynatron,0.525,0.843,7,-6.249,1,0.032,0.000465,0.595,0.0813,0.0533,125.0,1
Metropolis,Massive Z,0.486,0.954,2,-6.009,0,0.0365,0.00183,0.695,0.223,0.221,95.007,1
Dans la forêt,Adieu Aru,0.523,0.699,1,-8.333,0,0.168,0.168,0.00182,0.342,0.492,179.986,1
Just Drive,W O L F C L U B,0.396,0.871,1,-6.562,0,0.0695,0.0141,0.271,0.103,0.0644,119.979,1
Exclusive Coupé,Myrone,0.539,0.904,6,-5.961,0,0.0695,0.0101,0.0633,0.271,0.646,141.004,1
City Lights,FM Attack,0.653,0.737,11,-7.216,0,0.0334,0.0279,0.947,0.0904,0.441,149.992,1
Out of Luck - Instrumental,TOKYO ROSE,0.632,0.931,9,-2.508,0,0.0336,0.000121,0.692,0.254,0.447,114.982,1
Speedboat Night Sweat,Swimware,0.599,0.608,0,-7.112,1,0.036,0.114,0.9,0.322,0.845,108.008,1
Crepuscule,Fred Falke,0.642,0.832,5,-7.829,0,0.0444,0.121,0.606,0.411,0.812,112.857,1
Night City,Vogel,0.516,0.96,7,-5.702,0,0.0991,0.0403,0.898,0.377,0.161,94.97,1
Floating Point,Massive Z,0.533,0.86,6,-6.368,0,0.0456,0.0139,0.885,0.0913,0.381,180.018,1
Terraform,TWRP,0.575,0.827,11,-7.425,0,0.0305,0.00125,0.806,0.131,0.0616,100.027,1
Intergalactic Highway,Dynatron,0.49,0.953,2,-5.6,0,0.037,0.00578,0.713,0.0824,0.282,109.993,1
Prime Operator,Mitch Murder,0.599,0.886,6,-6.648,0,0.0297,0.000817,0.849,0.0525,0.808,138.004,1
Drift,DEADLIFE,0.634,0.84,7,-6.46,0,0.0532,0.00324,0.707,0.0848,0.038,123.999,1
Summer Is Over - Fury Weekend Remix,Nouveau Arcade,0.754,0.938,10,-2.282,0,0.0984,0.00531,0.132,0.0988,0.842,125.007,1
Time Lapse,Kalax,0.417,0.739,6,-5.623,0,0.0341,3.53e-05,0.886,0.125,0.0399,121.02,1
Bad Night at Black's Beach,L.A. Takedown,0.745,0.617,0,-9.847,1,0.0285,0.319,0.83,0.111,0.335,135.004,1
Monsoon - Æ7 Night Remix,Sebastian Weikum,0.395,0.729,8,-8.17,1,0.0523,0.0171,0.846,0.39,0.486,194.001,1
The Getaway,Miami Nights 1984,0.599,0.916,10,-5.911,1,0.0465,0.00504,0.19,0.0938,0.208,120.056,1
Emerald Rising,Lueur Verte,0.415,0.874,9,-6.114,0,0.0296,0.00151,0.903,0.326,0.202,130.0,1
Closer,JODA,0.539,0.697,5,-8.596,1,0.0287,0.00907,0.834,0.103,0.153,119.989,1
Flashbacks (Arcade High Remix),W O L F C L U B,0.452,0.742,1,-11.512,0,0.0421,0.000417,0.0511,0.291,0.154,170.064,1
Blitz,Sferro,0.788,0.595,9,-7.672,0,0.0594,0.028,0.792,0.0847,0.278,114.975,1
Getting Started,The Toxic Avenger,0.526,0.701,5,-6.632,0,0.0381,0.00856,9.35e-05,0.0729,0.238,104.027,1
Night Train,Code Elektro,0.513,0.592,8,-11.586,1,0.0378,0.242,0.899,0.106,0.111,83.995,1
"A Glowing Light, a Promise",Makeup And Vanity Set,0.572,0.958,8,-4.526,1,0.047,0.651,0.886,0.105,0.0335,101.009,1
Metrocenter 84,Sunset Neon,0.498,0.84,5,-5.169,1,0.131,0.00193,0.833,0.343,0.544,191.96,1
Hearts,Waveshaper,0.458,0.807,1,-7.534,0,0.0292,0.394,0.161,0.136,0.0633,101.973,1
Lust,Kid Moxie,0.329,0.501,9,-10.687,0,0.0345,0.039,0.884,0.147,0.0383,179.97,1
Strong - Instrumental,Tesla Boy,0.872,0.659,4,-6.911,0,0.0371,0.000651,0.866,0.178,0.833,123.307,1
Dangerous,Fury Weekend,0.649,0.846,0,-5.314,0,0.0624,0.00503,3.16e-05,0.0631,0.878,95.036,1
Hypnic,Lazerhawk,0.492,0.693,2,-11.078,1,0.0319,0.000135,0.89,0.0804,0.26,109.958,1
A Sea of Stars (Miami Nights 1984 Remix),W O L F C L U B,0.224,0.691,7,-7.324,1,0.0536,0.0291,0.00803,0.107,0.0553,76.352,1
"Crystal Waves (From ""Wave Break"")",Kalax,0.481,0.785,3,-6.168,0,0.0351,0.000123,0.947,0.0965,0.0394,119.948,1
NOCTURNAL,Owl Vision,0.669,0.996,7,-4.143,1,0.0623,0.679,0.26,0.299,0.436,101.343,1
When We Touch,Benny Smiles,0.669,0.637,9,-9.003,1,0.0333,0.209,0.79,0.108,0.502,94.951,1
Golden Hour,Balcony Sunrise,0.541,0.597,1,-10.309,0,0.0313,0.333,0.956,0.0845,0.547,163.943,1
Passage,Adieu Aru,0.771,0.98,8,-8.049,1,0.0645,0.52,0.919,0.257,0.386,99.991,1
Who We Are,Lamorn,0.715,0.978,9,-4.871,1,0.148,0.0675,0.0332,0.111,0.687,114.987,1
Dream Theater,Punker,0.369,0.696,9,-8.687,0,0.0382,0.0109,0.78,0.149,0.0381,119.979,1
Sorcery,The Toxic Avenger,0.515,0.862,5,-7.708,0,0.0459,0.0195,0.0928,0.106,0.0868,110.99,1
Pulse,A.L.I.S.O.N,0.695,0.698,8,-8.916,1,0.0417,0.225,0.503,0.0952,0.144,108.996,1
Less Than Zero - Waveshaper Remix,Scandroid,0.587,0.784,2,-5.92,0,0.041,0.0522,0.127,0.117,0.766,99.99,1
Faded,Hotel Pools,0.685,0.627,1,-7.793,1,0.0353,0.000323,0.9,0.131,0.359,99.999,1
Territory,Daniel Deluxe,0.619,0.649,6,-9.68,1,0.0414,0.01,0.916,0.535,0.298,80.886,1
New Tomorrow,Miami Nights 1984,0.612,0.76,9,-7.212,1,0.0304,0.000206,0.887,0.0698,0.378,130.034,1
Fringe Society,Sami Matar,0.504,0.294,8,-9.847,1,0.0296,0.000748,0.768,0.172,0.0382,80.029,1
Cosmic Voyage,FM Attack,0.642,0.926,7,-7.505,0,0.0325,0.114,0.791,0.169,0.639,124.997,1
Pelée,Brothertiger,0.442,0.839,2,-7.192,0,0.0342,0.0176,0.892,0.0987,0.111,92.989,1
Get Better John,Mux Mool,0.584,0.909,4,-5.733,0,0.0333,0.00242,0.878,0.338,0.53,95.998,1
Art3mis & Parzival,Gunship,0.495,0.736,0,-7.772,1,0.0316,0.0193,1.08e-06,0.12,0.0963,119.999,1
Recall,Emil Rottmayer,0.581,0.798,10,-6.72,0,0.034,0.574,0.868,0.154,0.137,116.978,1
Shoulder of Orion,Lazerhawk,0.57,0.884,0,-5.895,1,0.0799,0.00437,0.309,0.0888,0.0818,128.04,1
Distance,Hotel Pools,0.541,0.683,1,-10.327,1,0.0336,0.0151,0.0422,0.116,0.202,99.997,1
Assembly Line,Mitch Murder,0.628,0.902,5,-6.452,0,0.0364,0.00195,0.767,0.377,0.688,135.03,1
Soul Survivor (feat. Ollie Wride),Fury Weekend,0.672,0.779,5,-3.94,1,0.0697,0.0331,9.23e-05,0.0657,0.828,101.041,1
Lost in the Cloud,Waveshaper,0.542,0.859,3,-7.212,1,0.0424,0.042,0.625,0.0845,0.374,111.996,1
Run Away,BOP,0.571,0.886,7,-5.565,0,0.0343,0.0111,0.000484,0.057,0.755,169.983,1
Space Between Us,VHS Collection,0.579,0.791,7,-5.743,1,0.029,0.00838,0.00537,0.0817,0.3,107.01,1
Pepas - Tiësto Remix,Farruko,0.769,0.688,7,-4.378,1,0.0501,0.00215,0.107,0.088,0.387,130.026,1
Pretty Little Smile,Cence Brothers,0.617,0.951,11,-5.599,0,0.0852,0.0209,0.807,0.0899,0.0296,125.958,1
Blah Blah Blah,Armin van Buuren,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,1
Praise The Lord (Da Shine) (feat. Skepta) - Durdenhauer Edit,Durdenhauer,0.803,0.889,8,-6.545,1,0.0439,0.189,0.653,0.13,0.876,147.983,1
Great Spirit,Armin van Buuren,0.592,0.911,9,-7.975,1,0.0659,0.00608,0.0123,0.223,0.211,103.517,1
Move Your Body - Tiësto Edit,Öwnboss,0.792,0.702,2,-7.362,0,0.0476,0.0655,1.71e-06,0.101,0.272,125.179,1
Oh My!,Ragunde,0.581,0.978,1,-3.321,1,0.0769,0.00208,0.0264,0.781,0.216,130.056,1
Lay Low (Tiësto VIP Mix),Tiësto,0.535,0.831,1,-2.297,0,0.0744,0.0091,0.00129,0.863,0.251,128.034,1
Do It To It,ACRAZE,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,1
Space,Wincent Wolf,0.365,0.939,9,-4.664,0,0.135,0.00774,0.0107,0.159,0.039,124.125,1
The Motto - Tiësto’s VIP Mix,Tiësto,0.682,0.922,7,-2.936,0,0.0421,0.00956,0.00215,0.0626,0.266,125.004,1
United,Armin van Buuren,0.643,0.957,1,-5.026,1,0.0892,0.0565,0.841,0.0763,0.281,138.073,1
Another Day,Mad Miguel,0.587,0.823,1,-4.979,1,0.0558,7.38e-05,0.893,0.234,0.316,128.098,1
Tell It To My Heart (feat. Hozier) - Tiësto Remix,MEDUZA,0.632,0.857,11,-3.659,0,0.0504,0.00177,0.000154,0.259,0.483,127.963,1
Drop That Low (When I Dip),Tujamo,0.586,0.896,5,-4.132,0,0.372,0.00945,0.836,0.121,0.103,125.744,1
Riddle,C-QUENS,0.681,0.952,10,-1.822,0,0.0878,0.0207,0.000772,0.232,0.113,131.889,1
Down Under - feat. Colin Hay,Luude,0.308,0.853,11,-4.115,0,0.174,0.012,0.000825,0.277,0.0387,171.964,1
With Me,Florian Cassiede,0.634,0.893,11,-5.934,0,0.0684,0.00232,0.0105,0.263,0.0392,126.082,1
Free Tibet - Vini Vici Remix,Hilight Tribe,0.362,0.984,10,-6.039,0,0.0706,0.0404,0.537,0.131,0.0956,103.522,1
Left The Pain Behind,Jay Eskar,0.598,0.977,1,-3.828,0,0.0922,0.0188,0.0652,0.24,0.539,125.046,1
WOW,Tiësto,0.6,0.99,6,-3.016,1,0.337,0.00116,0.52,0.124,0.192,127.954,1
Caracas De Noche,LUJANO,0.681,0.954,9,-5.167,1,0.061,0.00107,0.621,0.294,0.0386,128.075,1
BOOM,Tiësto,0.886,0.84,2,-3.386,1,0.0502,0.0164,0.00622,0.329,0.203,123.035,1
Heart,Ken,0.649,0.88,2,-6.58,1,0.0353,0.0129,0.0532,0.356,0.0649,127.992,1
Yama,Armin van Buuren,0.609,0.954,5,-5.506,1,0.171,0.0122,0.05,0.138,0.117,138.051,1
7th Dimension,Tera Nitric,0.536,0.86,2,-5.972,1,0.0692,0.00177,0.592,0.132,0.107,129.972,1
The Wall,Alok,0.682,0.91,11,-2.314,1,0.0431,0.00953,0.0673,0.0732,0.536,122.943,1
Andromeda,Jake Ryan,0.588,0.982,1,-4.324,1,0.0488,0.023,0.909,0.0505,0.39,145.014,1
Show Me Love,Koriz,0.559,0.85,4,-3.986,0,0.0727,0.0452,0.000113,0.346,0.19,139.994,1
No Fear,Soundeux,0.521,0.955,9,-5.818,0,0.139,0.0489,2.05e-06,0.365,0.327,135.054,1
Dreams,Jetegg,0.584,0.899,5,-5.418,0,0.0392,0.000888,0.633,0.524,0.0501,125.949,1
Trust Nobody,DJ Snake,0.45,0.912,1,-2.659,1,0.0485,0.00774,8.48e-05,0.574,0.328,150.026,1
The Nights,1irst,0.57,0.842,10,-7.997,0,0.0316,0.0469,0.0465,0.397,0.608,125.901,1
Diamonds,Martin Garrix,0.738,0.926,8,-6.089,1,0.0992,0.0124,0.0144,0.1,0.419,125.033,1
Godfather,LGHTR,0.735,0.846,1,-5.762,1,0.0528,0.0607,0.0112,0.418,0.147,128.054,1
So Am I - Toby Green Remix,Ava Max,0.625,0.938,6,-3.983,1,0.0517,0.00432,0.00026,0.0923,0.371,127.997,1
Haze,Red Motion,0.607,0.96,2,-4.781,1,0.0578,0.0119,0.858,0.323,0.471,129.982,1
Switch Back,Quintino,0.639,0.925,6,-5.408,0,0.036,0.000435,0.942,0.341,0.183,128.003,1
Void,Jøhan,0.608,0.892,2,-6.701,1,0.0485,0.153,0.948,0.211,0.374,126.059,1
Epic - Garmiani Remix,Sandro Silva,0.746,0.989,4,-1.382,1,0.0732,0.00283,0.0515,0.056,0.0499,127.971,1
DNA,Jordan Dae,0.686,0.943,11,-4.026,0,0.0559,0.00747,0.818,0.177,0.586,127.908,1
Devotion 2020 (feat. Fafaq) - Will Sparks Remix,Bingo Players,0.727,0.822,5,-4.929,1,0.0518,0.00251,0.56,0.388,0.0385,125.995,1
Bat Shit Crazy Lovin You,Kohey,0.574,0.973,5,-4.125,0,0.0538,0.000306,0.462,0.845,0.0795,127.985,1
Lighters,Faxonat,0.637,0.981,10,-2.799,0,0.114,0.0168,0.134,0.308,0.161,127.967,1
Tomorrow (feat. 433),Tiësto,0.661,0.942,10,-3.75,0,0.282,0.00607,0.44,0.0778,0.203,127.947,1
Holla Die Waldfee - Radio Edit,VITIZE,0.566,0.931,1,-5.431,1,0.052,0.000431,0.0286,0.222,0.0689,150.041,1
VoxTop,AvAlanche,0.576,0.893,6,-6.663,0,0.0442,0.000335,0.919,0.343,0.15,128.014,1
Toulouse (2020 Edit),Nicky Romero,0.37,0.975,6,-4.164,1,0.107,0.00816,0.698,0.214,0.0712,125.962,1
Make Me Feel,Sebastien Castillo,0.567,0.962,4,-7.95,0,0.0735,0.0216,0.0854,0.307,0.08,125.972,1
Call On Me (feat. Georgia Ku) - Justus Remix,Sam Feldt,0.605,0.881,3,-3.804,0,0.0813,0.153,8.94e-05,0.092,0.083,128.061,1
Party & Freedom,Wyko,0.585,0.901,3,-4.343,0,0.0983,0.0386,0.00224,0.0839,0.148,146.005,1
Faith,Yves V,0.569,0.907,2,-4.321,1,0.0436,0.00696,0.445,0.216,0.157,125.914,1
BURN,Prilho,0.587,0.908,6,-7.488,0,0.0457,0.000258,0.787,0.0839,0.0344,129.943,1
Get in Trouble (So What),Dimitri Vegas & Like Mike,0.558,0.99,1,-3.877,1,0.128,0.000206,0.376,0.0797,0.0738,138.074,1
Do It To It - Tiësto Remix,ACRAZE,0.636,0.892,2,-5.573,1,0.0386,0.000422,0.0954,0.156,0.456,125.003,1
Satellites,Mark Roma,0.555,0.946,8,-5.308,1,0.0639,0.0211,0.0151,0.185,0.0418,127.98,1
Feels Like,Sam Halabi,0.539,0.987,9,-3.747,0,0.0512,0.0102,0.593,0.0858,0.0503,126.0,1
Push Up - Main Edit,Creeds,0.767,0.83,7,-8.78,1,0.206,0.209,0.836,0.0582,0.187,75.023,1
Good Love,Hannah Laing,0.775,0.817,1,-4.921,1,0.0656,0.127,0.00273,0.215,0.386,140.033,1
Typa Girl,southstar,0.638,0.879,1,-5.691,1,0.0288,0.0107,0.193,0.129,0.593,150.013,1
Fine Day Anthem,Skrillex,0.745,0.85,6,-3.903,0,0.075,0.000285,0.0392,0.118,0.54,138.03,1
Moment,Nicolas Binder,0.637,0.726,8,-14.114,1,0.0595,0.213,0.596,0.631,0.342,140.011,1
Get Shaky,KXXMA,0.711,0.468,5,-17.63,1,0.15,0.0129,0.0562,0.714,0.556,169.974,1
All The Things She Said - Teaboy Flip,TEABOY,0.65,0.566,11,-9.838,0,0.303,0.199,0.53,0.477,0.377,151.107,1
Rave Out,Turno,0.592,0.882,11,-1.628,1,0.0333,0.081,0.00856,0.773,0.412,87.016,1
Jet Plane,Gusted,0.671,0.974,10,-5.003,0,0.0365,0.00858,0.255,0.109,0.422,145.006,1
My Barn My Rules - Edit,MCR-T,0.833,0.739,11,-9.341,1,0.0573,0.00463,0.315,0.146,0.891,146.99,1
How I Fell in Love,CH4YN,0.614,0.541,8,-13.223,1,0.152,0.0931,0.527,0.126,0.45,145.237,1
Alchemy,Geo22,0.725,0.973,8,-8.1,0,0.111,0.0549,0.806,0.113,0.753,145.0,1
Schreien! - Turbo Remix,Paula Carolina,0.5,0.903,11,-5.344,0,0.0591,0.0583,0.00328,0.0348,0.426,182.058,1
Cash,DJ HEARTSTRING,0.659,0.941,7,-7.35,1,0.0832,0.000659,0.857,0.0704,0.673,147.034,1
We Are The People - southstar Remix,Empire of the Sun,0.717,0.832,7,-6.404,1,0.0396,0.0018,0.0334,0.13,0.128,150.014,1
BORDERLINE,DJ MELL G,0.754,0.74,7,-12.206,1,0.071,0.131,0.901,0.111,0.079,138.028,1
Off Wiv Ya Headz,Nia Archives,0.555,0.984,8,-2.772,0,0.135,0.0116,0.586,0.54,0.337,164.989,1
All Of It,Funk Tribu,0.646,0.978,0,-8.804,0,0.0965,0.0421,0.803,0.0789,0.108,153.986,1
Romantika,Brutalismus 3000,0.557,0.993,0,-4.888,1,0.0468,3.02e-05,0.855,0.166,0.941,160.034,1
Ich bin ready - DJ Gigola Version,DJ Gigola,0.773,0.784,0,-8.882,1,0.0517,0.0019,0.662,0.302,0.894,140.0,1
Irre - KomaCasper Remix,Alfred Heinrichs,0.774,0.686,11,-7.486,0,0.202,0.0736,0.00312,0.127,0.192,169.995,1
Toro (I Hate Models Speed Up Revival Edit of Andre VII RMX),El Columpio Asesino,0.722,0.849,6,-6.025,0,0.088,0.000531,0.373,0.0741,0.252,150.006,1
BLOODY ASS SHOES,Project 98,0.72,0.672,7,-9.071,1,0.0455,0.44,0.492,0.114,0.614,155.009,1
Call Me,Marlon Hoffstadt,0.608,0.995,2,-6.785,1,0.0406,0.00422,0.779,0.0823,0.96,144.951,1
Pretty People (feat. INJI),Dillon Francis,0.774,0.851,0,-6.621,1,0.0438,0.0346,0.03,0.103,0.463,130.023,1
The Captain,HIJCKD,0.691,0.873,7,-10.123,1,0.0484,0.173,0.872,0.118,0.183,135.017,1
S&M (With Chacel) - HYPERTECHNO Edit,Macon,0.722,0.607,10,-5.416,0,0.287,0.0441,0.00252,0.204,0.611,141.88,1
You're Toxic,Deborah de Luca,0.786,0.908,7,-10.402,1,0.057,0.00609,0.867,0.11,0.0543,134.995,1
tonight belongs to you,Bissett,0.617,0.794,1,-5.506,0,0.0415,0.366,7.01e-05,0.0848,0.339,149.796,1
DIE LIEBE KOMMT NICHT AUS BERLIN,Brutalismus 3000,0.552,0.882,6,-5.292,1,0.0403,5.01e-05,0.787,0.0484,0.484,165.009,1
Donkers,Gonzi,0.7,0.953,6,-3.406,0,0.0779,0.00211,0.0194,0.105,0.938,160.012,1
Goldener Raver (1995 Remix) - Rave Mix,Joachim Witt,0.736,0.961,0,-8.872,1,0.0515,0.00108,0.76,0.112,0.891,166.341,1
Love Express,southstar,0.765,0.576,0,-7.931,0,0.0493,0.0157,0.891,0.178,0.427,146.036,1
Close Your Eyes,Alignment,0.588,0.999,11,-4.212,1,0.0523,5.94e-05,0.716,0.163,0.0385,150.028,1
Love Is Free,Eli Brown,0.726,0.912,8,-4.058,0,0.0714,0.00951,0.489,0.0829,0.277,136.968,1
No Type,Pegassi,0.615,0.944,6,-6.225,0,0.0622,0.0931,0.198,0.261,0.139,152.032,1
All That She Wants - Helion Remix,Ace of Base,0.583,0.859,1,-6.38,1,0.0902,0.000184,0.0321,0.165,0.356,150.013,1
It Ain't Over,DJ HEARTSTRING,0.649,0.987,9,-6.174,0,0.0449,0.0218,0.33,0.0372,0.779,145.993,1
It's That Time,Marlon Hoffstadt,0.724,0.965,0,-6.195,1,0.0497,5.75e-05,0.859,0.705,0.753,147.023,1
I Am Machine,Thomas Schumacher,0.656,0.84,6,-7.201,1,0.0758,6.86e-06,0.691,0.247,0.0465,136.009,1
Something,Trey Pearce,0.594,0.902,2,-3.902,1,0.054,0.00107,0.103,0.152,0.0367,131.997,1
Traffic - Maddix Remix,Maddix,0.651,0.91,8,-6.125,0,0.0818,0.000735,0.84,0.133,0.124,135.973,1
Flatline,Hardwell,0.518,0.965,11,-6.391,1,0.063,0.00182,0.292,0.328,0.371,134.003,1
Hello Techno,Mariana BO,0.569,0.921,1,-5.793,0,0.0591,0.00364,0.459,0.349,0.107,145.009,1
Revolution,Hardwell,0.311,0.968,7,-6.862,1,0.0972,0.019,0.69,0.701,0.037,139.981,1
Sloopkogel,Hardwell,0.636,0.945,1,-6.162,1,0.0731,0.000137,0.868,0.326,0.0936,132.053,1
Flight 303,MR.BLACK,0.558,0.938,10,-3.523,0,0.042,0.00285,0.129,0.246,0.399,136.989,1
Come With Me,Aries Cher,0.764,0.787,9,-8.305,1,0.0418,0.00965,0.854,0.21,0.0749,129.013,1
Lose Control,Tazi,0.662,0.874,0,-6.763,1,0.0435,0.036,0.594,0.419,0.17,131.999,1
Stay With Me,Trey Pearce,0.613,0.962,1,-4.906,0,0.0543,0.0371,0.186,0.393,0.121,134.946,1
WTF,Avao,0.518,0.974,10,-7.609,0,0.0815,0.000579,0.852,0.377,0.137,128.015,1
Dance with Me,Kaskade,0.593,0.954,1,-5.785,1,0.0795,0.013,0.838,0.322,0.0854,132.037,1
Thrill,Maddix,0.593,0.947,8,-7.564,1,0.0834,0.00169,0.475,0.653,0.0768,129.93,1
SPACEMAN - REBELS NEVER DIE REWORK,Hardwell,0.643,0.894,1,-5.322,0,0.0447,0.000741,0.621,0.0658,0.0329,127.966,1
Be With Me,Avao,0.582,0.882,6,-5.404,0,0.0343,0.00426,0.179,0.0993,0.2,130.018,1
OH GOSH,Hardwell,0.659,0.99,1,-3.788,1,0.104,0.000766,0.88,0.114,0.0318,132.042,1
Tonight,Avao,0.54,0.868,11,-8.178,0,0.0395,0.000913,0.636,0.128,0.203,129.979,1
F*CKING SOCIETY,Hardwell,0.625,0.892,9,-5.507,1,0.0762,0.000317,0.842,0.915,0.0382,127.997,1
